1572	Portuguese	Félix	Vitório, J	Unknown	Unknown
1574	Portuguese	Boca Negra	Cuamano, J	Unknown	Unknown
1575	Portuguese	Dom Manoel de Portugal	Abreu, P J de	West-central Africa	West-central Africa
1577	Portuguese	Andorinha	Mendonça, P H da C	West-central Africa	West-central Africa
1578	Portuguese	Flor de Luanda	Silveira, Francisco	West-central Africa	West-central Africa
1582	Portuguese	Elisa	Cunha, J A de	West-central Africa	West-central Africa
1583	Portuguese	Leao	Veiga, B F de	West-central Africa	West-central Africa
1584	Portuguese	Rio Tua	Mota, Gaspar Joaquim da	West-central Africa	West-central Africa
1585	Portuguese	Diligencia	Mergu, Manoel Maria	West-central Africa	West-central Africa
1587	Portuguese	Flor de Quilimane	Almeida, A J de	South-east Africa	South-east Africa
1589	Portuguese	Henriqueta	Martins, M J	West-central Africa	West-central Africa
1590	Portuguese	Jeová	Batista, J F	West-central Africa	West-central Africa
1591	Portuguese	Ceres	Dias, M T	South-east Africa	South-east Africa
1592	Portuguese	Constante	Almeida, J A de	West-central Africa	West-central Africa
1593	Portuguese	Paquete de Luanda	Avelar, A S de	West-central Africa	West-central Africa
1594	Portuguese	Dois Irmaos	Azevedo, J C de	West-central Africa	West-central Africa
1595	Portuguese	Asseiceira	Ferreira, Joaquim Pedro	West-central Africa	West-central Africa
1596	Portuguese	Carolina	Pinheiro, F P	South-east Africa	South-east Africa
1597	Portuguese	Lealdade	Batalha, J M	West-central Africa	West-central Africa
1598	Portuguese	Zenóbia	Silva, José Ribeiro da	West-central Africa	West-central Africa
1599	Portuguese	Dois de Outubro	Costa, A L da	West-central Africa	West-central Africa
1600	Portuguese	Ligeira	Bispo, José Joaquim	West-central Africa	West-central Africa
1601	Portuguese	Resoluçao	Couto, L J do	West-central Africa	West-central Africa
1602	Portuguese	Triunfante	Azevedo, Francisco dos Santos	West-central Africa	West-central Africa
1603	Danish	Esperança	Rocha, A J	West-central Africa	West-central Africa
1604	Portuguese	Dois Amigos	Machado, A J	West-central Africa	West-central Africa
1605	Portuguese	General Cabreira	Boni, A V	West-central Africa	West-central Africa
1606	Portuguese	Felicidade	Lobo, J N	West-central Africa	West-central Africa
1607	Portuguese	Ontário	Rosa, J F	West-central Africa	West-central Africa
1608	Portuguese	Jovem Africana	Silveira, D J H da	West-central Africa	West-central Africa
1609	Portuguese	Venus	Moraes, F X	South-east Africa	South-east Africa
1610	Portuguese	Esperança	Silva, M F da	West-central Africa	West-central Africa
1611	Portuguese	S Domingos Enéas	Ribeiro, J J	West-central Africa	West-central Africa
1615	Portuguese	Ribeira Nova	Vicente, Cláudio	West-central Africa	West-central Africa
1618	Portuguese	Josefina	Silva, Antônio Francisco da	West-central Africa	West-central Africa
1622	Portuguese	Francisca (a) Estela	Tudela, Pedro	West-central Africa	West-central Africa
1624	Spanish	Vencedora	Lloret, Antonio	West-central Africa	West-central Africa
1627	Portuguese	Olímpia	Silva	Unknown	Unknown
1629	Portuguese	Veloz	Lima	Unknown	Unknown
1630	Brazilian	Maria Teresa	Malo	Bight of Benin	Bight of Benin
1631	Brazilian	Matilde	Aldabo, M	West-central Africa	West-central Africa
1633	Portuguese	Maria Segunda (a) Socorro	Garcia, J	South-east Africa	South-east Africa
1638	Spanish	Vigilante	Ferrer, J	Unknown	Unknown
1640	Portuguese	Josefina	Neves	Unknown	Unknown
1641	Portuguese	Maria Segunda	Albuquerque	Unknown	Unknown
1642	Portuguese	Felicidade	Verriel	Unknown	Unknown
1643	Portuguese	Andorinha	Abreu, Joao Teixeira de	West-central Africa	West-central Africa
1644	Portuguese	Firmeza	Gonçalves, E J	West-central Africa	West-central Africa
1645	Portuguese	Margarida	Moreira, Antônio	West-central Africa	West-central Africa
1647	Portuguese	Jacuí	Monteiro, Antônio José	West-central Africa	West-central Africa
1648	Portuguese	Flor de Rio	Almeida, M A de	West-central Africa	West-central Africa
1651	Portuguese	Terceira	Gonçalves, J J	West-central Africa	West-central Africa
1652	Brazilian	Diligente	Maria, L J	West-central Africa	West-central Africa
1654	Portuguese	Antônio	Roga, J F	West-central Africa	West-central Africa
1655	Portuguese	Novo Destino	Silva, C (Mate) da	South-east Africa	South-east Africa
1656	Portuguese	Ninfa	Cunha, Antônio José Luís da	West-central Africa	West-central Africa
1658	Portuguese	Angerona	Santos, J C dos	West-central Africa	West-central Africa
1659	Portuguese	Dois de Fevereiro	Camacho, J B	West-central Africa	West-central Africa
1660	Portuguese	Henriqueta	Carvalho, J A de	Bight of Biafra	Bight of Biafra
1661	Portuguese	Quatro de Março	Rego, J J do	South-east Africa	South-east Africa
1662	Portuguese	Sandade	Pereira, A	South-east Africa	South-east Africa
1663	Portuguese	Virtude	Neves, A de S	West-central Africa	West-central Africa
1665	Portuguese	Lusitano	Lima, A A	South-east Africa	South-east Africa
1666	Portuguese	Esperança	Salgueiro, J F	West-central Africa	West-central Africa
1667	Portuguese	Dois de Abril	Souza, A J de	West-central Africa	West-central Africa
1668	Portuguese	Triunfante	Bastos, Joaquim Pereira de Oliveira	South-east Africa	South-east Africa
1669	Portuguese	Josefina	Vieira, Joaquim Antônio	West-central Africa	West-central Africa
1670	Portuguese	Triunfo da Inveja	Brandao, M J	South-east Africa	South-east Africa
1671	Portuguese	Rio Tua	Mota, Gaspar Joaquim da	West-central Africa	West-central Africa
1672	Portuguese	Maria Segunda	Pereira, B D	West-central Africa	West-central Africa
1673	Portuguese	Veloz	Silveira, F F da	West-central Africa	West-central Africa
1674	Spanish	Con La Boca	Ferreira, José	Unknown	Sierra Leone
1675	Brazilian	Feliz Constância	Sacramento	Unknown	Unknown
1676	Portuguese	Tres de Febrero	Guillermin	West-central Africa	West-central Africa
1677	Portuguese	Vitória	Ferreira	Bight of Biafra	Bight of Biafra
1679	Portuguese	Dulcinéa	Deyes	Unknown	Unknown
1681	11	Goliubchick	Barnadas	Unknown	Unknown
1682	Portuguese	Matilde	Ferreira	Unknown	Unknown
1683	Portuguese	Dois Amigos	Carreira	Unknown	Unknown
1685	Portuguese	Feliz Triunvirato	Sarazabel	Unknown	Unknown
1687	Portuguese	Oposicao	Rodrigues, Joao	West-central Africa	West-central Africa
1688	Portuguese	Camoes	Silva, José Gonçalves da	Bight of Benin	Bight of Benin
1689	Portuguese	Segunda Uniao	Canosa	Unknown	Unknown
1690	Portuguese	Buena Viaxe	Proenza	Unknown	Unknown
1691	Portuguese	Constantia	Plat	Unknown	Unknown
1692	Portuguese	Veloz	Ribeiro, Joao Antônio	Unknown	Unknown
1693	Spanish	Aquila Vengadera (a) Esplora	Gorronda	South-east Africa	South-east Africa
1694	Spanish	Irena	Ageo	South-east Africa	South-east Africa
1695	Portuguese	Josefa	Duarte	Bight of Biafra	Bight of Biafra
1696	Portuguese	Ligeira	Barte, Losa	Bight of Biafra	Bight of Biafra
1697	Portuguese	Fortuna	Barbosa, José Antônio	Bight of Benin	Bight of Benin
1698	Portuguese	Ligeiro	Antônio, Miguel	Sierra Leone	Sierra Leone
1699	Portuguese	Elisa	Galindo	Unknown	Unknown
1700	Brazilian	Empreendedor	Veiga	Sierra Leone	Sierra Leone
1701	Portuguese	Tirso	Espenser	Senegambia	Senegambia
1704	Portuguese	Vitória	Proença, Alexandre Balbino	Unknown	Unknown
1709	Portuguese	Vigilante	Souza	Unknown	Unknown
1710	Portuguese	Gabriel (a) Dois Amigos	Senna, Manoel	Bight of Biafra	Bight of Biafra
1712	Spanish	Salomé	Fon	Sierra Leone	Sierra Leone
1713	Spanish	Lavandeira	San Martin	Sierra Leone	Sierra Leone
1715	Portuguese	Montana Al Montauhesa	Griana	Unknown	Unknown
1716	Portuguese	Provisional (a) Sin Igual	Pereira	Bight of Benin	Bight of Benin
1717	Brazilian	Constância	Rodrigues	Sierra Leone	Sierra Leone
1718	Portuguese	Teresa	Sampaio	Unknown	Unknown
1720	Portuguese	NS da Boa Viagem	Vilar	Unknown	Unknown
1721	Portuguese	Volador (a) Escorpiao	Carlo	Unknown	Unknown
1722	Portuguese	Flor de Luanda	Barbosa, Manoel Antônio Teixeira	West-central Africa	West-central Africa
1724	Portuguese	Brilhante	Costa, Antônio Jorge da	West-central Africa	West-central Africa
1728	Portuguese	Doze de Outubro	Costa, Antônio Lopes da	West-central Africa	West-central Africa
1732	Portuguese	Silencio	Costa, Maximiano José da	West-central Africa	West-central Africa
1733	Portuguese	Leao	Assunçao, Manoel Joaquim	West-central Africa	West-central Africa
1755	Portuguese	Especulador	Batista, Francisco de Oliveira	West-central Africa	West-central Africa
1767	Portuguese	Asseiceira	Ferreira, Joaquim Pedro	West-central Africa	West-central Africa
1773	Portuguese	Josefina	Serpa, Vicente de Freitas	West-central Africa	West-central Africa
1779	Portuguese	Escorpiao	Elorriaga, Ângelo	West-central Africa	West-central Africa
1780	Portuguese	Trovao	Costa	Bight of Biafra	Bight of Biafra
1782	Portuguese	Dichosa	Seltos	West-central Africa	West-central Africa
1783	Portuguese	Venus (a) Duquesa de Bragança	Caelet	South-east Africa	South-east Africa
1785	Portuguese	Brilhante	Sanchez	Unknown	Unknown
1786	Portuguese	Segunda Uniao	Olinda, Francisco José	Bight of Biafra	Bight of Biafra
1791	Portuguese	Matilde	Navat, J P	Unknown	Unknown
1792	Brazilian	Labandeira	Rodrigues	Sierra Leone	Sierra Leone
1793	Portuguese	Elisa	Fonseca	Senegambia	Senegambia
1794	Brazilian	Socorro (a) Maria Segunda	Batalha, A	South-east Africa	South-east Africa
1795	Brazilian	Ulisses	Fernandes, Antônio	Bight of Benin	Bight of Benin
1796	Portuguese	Ligeira	Souza	Bight of Benin	Bight of Benin
1797	Portuguese	Constituçao	Rodrigues, J	Unknown	Unknown
1798	Portuguese	Josefina	José, A	Unknown	Unknown
1799	Portuguese	Liberal	Santez, A	Unknown	Unknown
1800	Portuguese	Libertad (a) Victoria	Acuna	Unknown	Unknown
1801	Portuguese	Diligente	Silva, Emídio Ribeiro da	West-central Africa	West-central Africa
1802	Brazilian	Feliz	Santos, José dos	West-central Africa	West-central Africa
1803	Portuguese	Jovem Luísa	Monso	Unknown	Unknown
1804	Portuguese	Madalena	Artiaga	Unknown	Unknown
1805	Portuguese	Esperança	Saldanha	Bight of Biafra	Bight of Biafra
1806	Spanish	General Espartero	Bano	Bight of Biafra	Bight of Biafra
1807	Portuguese	Triunfo de Luanda	Mercill	Unknown	Unknown
1808	Portuguese	Escorpiao	Carlos	Unknown	Unknown
1809	Portuguese	Esperança	Saldanha	Unknown	Unknown
1810	Portuguese	Henriqueta	Garcia	Unknown	Unknown
1811	Portuguese	Brilhante	Garcia	Windward Coast	Windward Coast
1820	Portuguese	Pensamento Feliz	Silva, Manoel Francisco	West-central Africa	West-central Africa
1824	Portuguese	Flor de Luanda	Silveira, Francisco	West-central Africa	West-central Africa
1826	Portuguese	Treze de Junho	Lomba, José da	West-central Africa	West-central Africa
1830	Portuguese	Andorinha	Fernandes, Manoel	West-central Africa	West-central Africa
1851	Portuguese	Sem Igual	Pereira	Unknown	Unknown
1852	Portuguese	Ligeira	Sales	Senegambia	Senegambia
1853	Portuguese	Macsismo	Silva	South-east Africa	South-east Africa
1854	Portuguese	Vitória	Santures	Unknown	Unknown
1855	Portuguese	Trindade de Luanda	Campos	South-east Africa	South-east Africa
1856	Brazilian	Serra do Pilar	Oliveira, Miguel de	Bight of Benin	Bight of Benin
1857	Portuguese	Dois Amigos	Silva, José Antônio da	Bight of Biafra	Bight of Biafra
1858	Portuguese	Josefina	Rodrigues, Antônio	West-central Africa	West-central Africa
1859	Portuguese	Astrea	Sabino	Bight of Benin	Bight of Benin
1860	Spanish	Caridad Cubana	Fabrequez, S	Senegambia	Senegambia
1861	Portuguese	Madalena	Moradillo	Unknown	Unknown
1862	Portuguese	Fortuna (a) Llobregat	Barbosa, José Antônio	Bight of Benin	Bight of Benin
1863	Spanish	Felicidad	Freitas	Bight of Biafra	Bight of Biafra
1864	U.S.A.	Octavia	Hicaling	Bight of Benin	Bight of Benin
1865	Portuguese	Porto Formoso (a) Elvira	Medal	Bight of Biafra	Bight of Biafra
1866	Portuguese	Recurso	Ribas	Bight of Biafra	Bight of Biafra
1867	Portuguese	Montana	Viana	West-central Africa	West-central Africa
1868	Portuguese	Felicidade (a) Jacinto	Lonsa	Bight of Benin	Bight of Benin
1869	Portuguese	Elisa	Vivas	Sierra Leone	Sierra Leone
1870	Brazilian	Especulador	Negrao, Manoel Joaquim Pereira	West-central Africa	West-central Africa
1871	Brazilian	Ganges	Costa, J R	South-east Africa	South-east Africa
1872	Brazilian	Carolina	Serva, Francisco Ferreira dos Santos	West-central Africa	West-central Africa
1873	Brazilian	Leal	Ribeiro, Feliciano José	West-central Africa	West-central Africa
1874	Portuguese	Casualidade	Flores, J	West-central Africa	West-central Africa
1876	Portuguese	Formosa	Betman	Unknown	Unknown
1877	Portuguese	Frutuosa	Salgueiro, J	Unknown	Unknown
1901	Portuguese	Jeová	Viana, José Maria	West-central Africa	West-central Africa
1902	Portuguese	Oito de Dezembro	Porto, Antonio de Almeida	West-central Africa	West-central Africa
1903	Portuguese	Amizade Constante	Regis, José Maria	South-east Africa	South-east Africa
1905	Portuguese	Diligencia	Mergu, Manoel Maria	West-central Africa	West-central Africa
1906	Portuguese	Emília	Nunes, Francisco P	West-central Africa	West-central Africa
1907	Portuguese	Congresso	Souza, Francisco Maria	West-central Africa	West-central Africa
1909	Portuguese	Josefina	Silva, Domingos José da	West-central Africa	West-central Africa
1916	Portuguese	S Domingos Enéas	Silva, Bernardo J da	West-central Africa	West-central Africa
1917	Portuguese	Comodoro	Rocha, Antônio Batista da	South-east Africa	South-east Africa
1918	Portuguese	Palas	Silveira, F A da	West-central Africa	West-central Africa
1919	Portuguese	Esperança	Mendonça, F J de	West-central Africa	West-central Africa
1921	Portuguese	Nova Sociedade	Barbosa, Joao Ferreira	West-central Africa	West-central Africa
1923	Portuguese	Valoroso	Oliveira, J J de	West-central Africa	West-central Africa
1924	Portuguese	Florinda da África	Castro, Luís dos Reis	West-central Africa	West-central Africa
1925	Portuguese	Coringa	Pereira, J A	West-central Africa	West-central Africa
1926	Portuguese	Livramento (a) Juramento	Branco, J A	West-central Africa	West-central Africa
1927	Portuguese	Maria Rita	Silva, Joaquim Pereira da	West-central Africa	West-central Africa
1928	Portuguese	S José	Oliveira, J de	West-central Africa	West-central Africa
1929	Portuguese	Tindal (a) Quindal	Vasconcelos, J J	West-central Africa	West-central Africa
1930	Portuguese	Vinte e Quatro de Julho	Rodrigues, A J	South-east Africa	South-east Africa
1931	Portuguese	Bonsucesso	Oliveira, C J de	West-central Africa	West-central Africa
1932	Portuguese	Doze de Janeiro	Dias, J F	West-central Africa	West-central Africa
1933	Portuguese	Cospe Fogo	Almeida, A S de	West-central Africa	West-central Africa
1934	Portuguese	Novo Abismo	Jordao, Francisco J	West-central Africa	West-central Africa
1936	Portuguese	Lealdade	Pita, J M	West-central Africa	West-central Africa
1938	Portuguese	Felicidade	Medial	Bight of Benin	Bight of Benin
1939	U.S.A.	Mary	Hutton	Sierra Leone	Sierra Leone
1940	Portuguese	Josefina	Carballo	Bight of Biafra	Bight of Biafra
1941	Portuguese	Maria Segunda (a) Socorro	Figueira	South-east Africa	South-east Africa
1943	Portuguese	Duquesa de Bragança (a) Venus	Moreno	South-east Africa	South-east Africa
1944	Spanish	Numantina	Perez	Senegambia	Senegambia
1948	Brazilian	Dom Joao de Castro	Serpa, Vicente de Freitas	South-east Africa	South-east Africa
1949	Portuguese	Novo Destino	Costa, J A da	South-east Africa	South-east Africa
1950	Portuguese	Generoso Feliz	Nunes, J J	South-east Africa	South-east Africa
1951	Portuguese	Rosalina	Carneiro, M J	South-east Africa	South-east Africa
1952	U.S.A.	Deposit	Forst, E.	West-central Africa	West-central Africa
1953	Portuguese	Flor de Luanda	Passos, L J dos	West-central Africa	West-central Africa
1954	Portuguese	Mariana	Cunha, Jerônimo Gonçalves da	West-central Africa	West-central Africa
1955	Portuguese	Flor de Luanda	Lopes, J J	West-central Africa	West-central Africa
1956	Brazilian	Idália	Nunes, Francisco Pereira	West-central Africa	West-central Africa
1957	Portuguese	Quatro de Março	Pereira, F	South-east Africa	South-east Africa
1958	Portuguese	Umbelina	Pereira, A J	West-central Africa	West-central Africa
1959	Portuguese	Fortuna da África	Passagem, J A	South-east Africa	South-east Africa
1960	Portuguese	NS da Conceiçao Felicidade do Brasil	Almeida, J de	West-central Africa	West-central Africa
1961	Portuguese	General Cabreira	Viana, José Pinto	West-central Africa	West-central Africa
1962	Portuguese	Doze de Outubro	Cruz, Joao José	West-central Africa	West-central Africa
1963	Portuguese	Sociedade	Barbosa, Joao Ferreira	West-central Africa	West-central Africa
1964	Portuguese	Tres de Junho	Lomba, José da	West-central Africa	West-central Africa
1966	Portuguese	Ânimo Grande	Silveira, F	South-east Africa	South-east Africa
1967	Portuguese	Nova Madalena	Miguel, J	Bight of Biafra	Bight of Biafra
1968	Portuguese	NS da Conceiçao	Antônio, José	Bight of Biafra	Bight of Biafra
1969	Brazilian	S Antônio Vitorioso	Barbosa, J	Bight of Benin	Bight of Benin
1970	Hanse Towns, Brandenburg	Margareth	Breu, P	Bight of Benin	Bight of Benin
1971	U.S.A.	Luísa	Champion	Bight of Benin	Bight of Benin
1972	Brazilian	Duarte Felicidade	Custódio, A	Bight of Benin	Bight of Benin
1973	Portuguese	Maria	Afonso, G	Bight of Benin	Bight of Benin
1974	Brazilian	Tirso	Ribeiro, J	Bight of Benin	Bight of Benin
1975	U.S.A.	Dido	Phillips	Bight of Benin	Bight of Benin
1976	Portuguese	Esperança	Castro, J S de	West-central Africa	West-central Africa
1977	Portuguese	Esperança	Abreu, L A de	West-central Africa	West-central Africa
1978	Portuguese	Josefa	Nunes, Mariano Joaquim	West-central Africa	West-central Africa
1979	Portuguese	NS da Conceiçao de Maria	Costa, José Felipe da	West-central Africa	West-central Africa
2007	Portuguese	Brilhante	Rocha, Antônio da	West-central Africa	West-central Africa
2014	Portuguese	Pombinha	Spencer	Unknown	Unknown
2022	Spanish	Constancia	Pensasco	Unknown	Unknown
2023	Spanish	Feliza	Sanchez	Unknown	Unknown
2024	U.S.A.	Caballero	Huffington	Bight of Biafra	Bight of Biafra
2025	U.S.A.	Hudson	Clift	West-central Africa	West-central Africa
2027	U.S.A.	Crawford	Brown	Sierra Leone	Sierra Leone
2029	U.S.A.	Theopilus Chase	Coffin	Sierra Leone	Sierra Leone
2033	U.S.A.	Dido	Strand	Bight of Biafra	Bight of Biafra
2038	Portuguese	Ligeira	Silveira, Antônio da	West-central Africa	West-central Africa
2040	Portuguese	Dois Irmaos	Abreu, F F de	South-east Africa	South-east Africa
2041	Portuguese	Esperança	Mendonça, F J de	West-central Africa	West-central Africa
2042	Portuguese	Feliz Animoso	Lima, F S	West-central Africa	West-central Africa
2043	Portuguese	Duque de Vitória	Santos, A J dos	West-central Africa	West-central Africa
2044	Portuguese	Paquete de Luanda	Salgueiro, B F	West-central Africa	West-central Africa
2045	Portuguese	Paquete	Ferreira, J C	West-central Africa	West-central Africa
2046	Portuguese	Constante	Guimaraes, F M	West-central Africa	West-central Africa
2047	Portuguese	Leopoldina	Chaves, A R	South-east Africa	South-east Africa
2048	Brazilian	Coquete	Picao, A	Unknown	Unknown
2049	Brazilian	Sociedade Feliz	Francisco, José	Bight of Biafra	Bight of Biafra
2050	Brazilian	Gratido	Martins, M	Bight of Benin	Bight of Benin
2051	Brazilian	Juliana	Autino, J	Bight of Biafra	Bight of Biafra
2052	Portuguese	Graciosa Vingativa	Pereira, J	Bight of Biafra	Bight of Biafra
2053	Portuguese	Maria Rita	Ribeiro, Pedro Marques da Silva	West-central Africa	West-central Africa
2054	Portuguese	Formiga	Goncabro	West-central Africa	West-central Africa
2055	Portuguese	S José	Oliveira, T	Unknown	Unknown
2056	Brazilian	Vinte e Quatro de Julho	Viana, A P	South-east Africa	South-east Africa
2057	Portuguese	Paquete da Madeira	Bastos, J	South-east Africa	South-east Africa
2058	Portuguese	Cospe Fogo	Silva, A I de	West-central Africa	West-central Africa
2059	Portuguese	Experiencia	Antônio, Manoel	West-central Africa	West-central Africa
2062	Portuguese	V de Sá Bandeira	Avelar, J S de	Unknown	Unknown
2071	Spanish	Jesús María	Ruíz, Lorenzo	Sierra Leone	Sierra Leone
2077	Brazilian	Venus (a) Duquesa de Bragança	Barbosa, Jose	South-east Africa	South-east Africa
2078	Brazilian	Segunda Rosália	Peirano, Francisco	Sierra Leone	Sierra Leone
2084	Brazilian	Gabriel	Pereira, Antônio da Costa	Sierra Leone	Sierra Leone
2089	Portuguese	Estrela do Cabo	Pimenta, Manoel José	Unknown	West-central Africa
2097	Portuguese	Paquete de Benguela (a) Idalia	Nunes, F P	West-central Africa	West-central Africa
2099	Brazilian	Asseiceira	Mellao, A	South-east Africa	South-east Africa
2104	Portuguese	Belona	Souza, J F da	West-central Africa	West-central Africa
2105	Portuguese	Dois de Fevereiro	Silva, Ezequiel Gomes da	West-central Africa	West-central Africa
2109	U.S.A.	Pilgrim	Hill, J M	West-central Africa	West-central Africa
2110	Brazilian	Vencedora Feliz	Araújo, José Pinto de	West-central Africa	West-central Africa
2111	Brazilian	Josefina	Ribeiro, Francisco José	West-central Africa	West-central Africa
2112	Brazilian	Flor de Luanda	Reis, A dos	West-central Africa	West-central Africa
2113	Brazilian	Estrela do Cabo	Fontes, Joaquim Maria Pereira	West-central Africa	West-central Africa
2114	U.S.A.	Pilgrim	Hayley, J	West-central Africa	West-central Africa
2115	Portuguese	NS da Conceiçao de Maria	Costa, J P da	West-central Africa	West-central Africa
2117	Portuguese	Tejo	Gomes, Joaquim Pedro	West-central Africa	West-central Africa
2144	Brazilian	Espadarte	Braga, José dos Santos	West-central Africa	West-central Africa
2145	Brazilian	Pacífico	Antunes, Antônio	West-central Africa	West-central Africa
2148	Brazilian	Uniao	Silva, Henrique José Vieira da	West-central Africa	West-central Africa
2151	Brazilian	Flor do Tejo (a) Andorinha	Silva, J R da	West-central Africa	West-central Africa
2152	Portuguese	NS das Dores	Vieira, M A	Bight of Benin	Bight of Benin
2153	Brazilian	Juliana	Antônio, Quirino	Bight of Benin	Bight of Benin
2154	Brazilian	Picao	Picao, A	Unknown	Unknown
2155	Brazilian	Virtude Uniao	Pereira, Simao	Unknown	Unknown
2156	Portuguese	Graciosa Vingativa	Manoel, J	Bight of Biafra	Bight of Biafra
2159	Portuguese	Tres de Fevereiro	Silva, Antonio	Unknown	Bight of Biafra
2162	Spanish	Aurelia Felix	Cuhna, Manuel Jose	Senegambia	Senegambia
2171	Brazilian	Apolo	Datala, N	Senegambia	Senegambia
2172	Brazilian	Picao	Picao, A	Unknown	Unknown
2190	Brazilian	Ferme	Souza, J P	Senegambia	Senegambia
2191	Brazilian	General Espartero	Silva, J M da	Senegambia	Senegambia
2193	Brazilian	S José	Ferreira, Policarpo Luís Gonçalves	South-east Africa	South-east Africa
2195	Brazilian	Viajante Feliz	Gomes, J A	West-central Africa	West-central Africa
2197	Portuguese	Pernambuco	Costa, J P da	West-central Africa	West-central Africa
2199	Brazilian	Paquete da Madeira	Rodrigues, A J	South-east Africa	South-east Africa
2200	Brazilian	Duque de Bragança	Ribeiro, J I	Unknown	Unknown
2201	Brazilian	Picao	Derizano, Benito	Unknown	Unknown
2219	Portuguese	Graciosa Vingativa	Sabino, J	Bight of Biafra	Bight of Biafra
2220	Brazilian	Brilhante	Santos, O J	Unknown	Unknown
2221	Spanish	Roldan (a) Emilia	Martinez, J	Unknown	Unknown
2222	Spanish	Volador (a) Último	Gijon	Unknown	Sierra Leone
2224	Spanish	Segunda Palmira	Eguiguira, T.	Bight of Benin	Bight of Benin
2226	Spanish	Mariano	Cortina, Juan Bautista	Unknown	Senegambia
2229	Brazilian	Leopoldina	Assunçao, Joaquim José da	West-central Africa	West-central Africa
2251	Brazilian	Lobo	Alves, José	Unknown	Unknown
2253	Spanish	Venganza	Monet, J	Senegambia	Senegambia
2260	Portuguese	Graciosa Vingativa	Reis, M F dos	Bight of Benin	Bight of Benin
2261	Brazilian	Fúria	Monteiro, José Soares	Unknown	Unknown
2262	Brazilian	Tentadora	Torres, S J de	Unknown	Unknown
2263	Brazilian	Esperança	Gonçalves, A	Unknown	Unknown
2264	Brazilian	Temerário	Simoes, Jesuíno José	West-central Africa	West-central Africa
2275	Portuguese	Graciosa Vingativa	Luvi, J	Bight of Benin	Bight of Benin
2277	Brazilian	Tentadora	Torres, S J de	Unknown	Unknown
2314	Spanish	NS de Regla	Mazana, Santiago	Windward Coast	Windward Coast
2315	Spanish	Fabiana	Garcia, Juan	Windward Coast	Windward Coast
2316	Spanish	Esperanza	Puix, Pedro Marti	Windward Coast	Windward Coast
2317	Portuguese	Cintra	Dupony, Juan	Sierra Leone	Sierra Leone
2318	Spanish	Juanita	Nunez, J B	Bight of Benin	Bight of Benin
2319	Spanish	NS de las Nieves (a) Volador	Lopez, Francisco	Sierra Leone	Sierra Leone
2320	Spanish	Francisco	Onez, Francisco	Sierra Leone	Sierra Leone
2321	Spanish	Gazetta	Tarbo, Mariano	Windward Coast	Windward Coast
2322	Spanish	NS do Monserrate	Pasqual, Idriso de	Windward Coast	Windward Coast
2323	Spanish	Ana Maria	Roche, Juan de la	Bight of Biafra	Bight of Biafra
2324	Spanish	Nueva Virgen	Macedo, José Benito de	Bight of Biafra	Bight of Biafra
2325	Spanish	NS de Caridad	Paganos, José	Bight of Biafra	Bight of Biafra
2326	Spanish	Josefa	LLarena, Buenaventura	Windward Coast	Windward Coast
2327	Portuguese	S Salvador	Álvares, José	Sierra Leone	Sierra Leone
2328	Portuguese	D Eugenia	Silveira, Manoel José	Bight of Biafra	Bight of Biafra
2329	Swedish	Joseph	Krause	Unknown	.
2330	Spanish	Vecua	Gomez, Vicente	Bight of Biafra	Bight of Biafra
2331	Spanish	Icanam	Moreira, Antônio	Bight of Biafra	Bight of Biafra
2332	Spanish	Dichosa Estrella	Larose, Domingo	Windward Coast	Windward Coast
2333	Spanish	Espanola	Rodriguez, Francisco Ramon	Sierra Leone	Sierra Leone
2334	Spanish	Segunda Gallega	Yusna, Andres	Unknown	Unknown
2336	French	Eclair	Fleury, Nicholas	Windward Coast	Windward Coast
2337	French	Ceron	Melager, S	Unknown	Bight of Biafra
2343	Spanish	Mágico	Inza, José	Unknown	Unknown
2344	French	Cantabre (a) Marie Angélique	Chemin, Guillaume	Unknown	Bight of Benin
2345	Spanish	Segunda Gallega	Capera, Agustin	Bight of Benin	Bight of Benin
2346	Spanish	Clara (a) Clarita	Munoz, José Perez	Sierra Leone	Sierra Leone
2347	Spanish	Ana	Sierra, Manoel	Bight of Biafra	Bight of Biafra
2351	Spanish	Josefa (a) Maracagerca	Moyano, Joseph	Bight of Biafra	Bight of Biafra
2353	Spanish	San Rafael	Chinchureta, Francisco	Unknown	Bight of Benin
2354	Spanish	Maria La Luz	Llobet, Jacinto	Bight of Biafra	Bight of Biafra
2357	Spanish	Maria da Glória	Fonseca, Joao José da	Bight of Benin	Bight of Benin
2358	Spanish	Relâmpago	Manzana, Santiago	Windward Coast	Windward Coast
2359	Spanish	Conquistador	Escala, N	Bight of Benin	Bight of Benin
2360	Spanish	Clara	Puig, J	Unknown	Unknown
2361	Spanish	Chatica	Rival, R	Unknown	Unknown
2362	Spanish	Conchita	Suarez, F	Unknown	Unknown
2363	French	Aimable Henriette	Marsac, Jean Hervé	Unknown	Unknown
2364	French	Aimable Henriette	Halma	Bight of Biafra	Bight of Biafra
2366	Spanish	Isabel	Blanco, Pedro	Sierra Leone	Sierra Leone
2367	Spanish	Ninfa Habanera	Puiz y Miro, Jozé	Bight of Benin	Bight of Benin
2368	Spanish	Iberia	Insua, Andres	Bight of Benin	Bight of Benin
2369	Spanish	Nicanor	Grand, José le	Bight of Benin	Bight of Benin
